기준_년분기_코드,행정동_코드_명,서비스_업종_코드_명,점포_수,프랜차이즈_점포_수,개업_점포_수,폐업_점포_수
20251,중앙동,반찬가게,12,0,0,0
20251,중앙동,일반의류,16,0,0,0
20251,중앙동,유아의류,0,1,0,0
20251,중앙동,신발,1,0,0,0
20251,중앙동,가방,1,0,0,0
20251,중앙동,안경,5,2,0,0
20251,중앙동,시계및귀금속,4,0,0,0
20251,중앙동,의약품,23,1,0,0
20251,중앙동,의료기기,6,0,0,0
20251,중앙동,서적,5,1,0,0
20251,중앙동,문구,3,0,0,0
20251,중앙동,화장품,14,3,0,0
20251,중앙동,미용재료,1,0,1,0
20251,중앙동,운동/경기용품,7,0,0,0
20251,중앙동,화초,2,0,0,0
20251,중앙동,애완동물,4,0,1,0
20251,중앙동,중고가구,1,0,0,0
20251,중앙동,가구,5,0,0,0
20251,중앙동,가전제품,6,0,1,0
20251,중앙동,철물점,10,0,0,0
20251,중앙동,악기,1,0,0,0
20251,중앙동,인테리어,7,0,0,0
20251,중앙동,조명용품,8,0,0,0
20251,중앙동,중고차판매,1,0,0,0
20251,중앙동,자동차부품,2,0,0,0
20251,중앙동,모터사이클및부품,1,0,0,0
20251,중앙동,재생용품 판매점,1,0,0,0
20251,중앙동,예술품,1,0,0,0
20251,중앙동,전자상거래업,33,0,0,2
20251,인헌동,한식음식점,86,10,3,1
20251,인헌동,중식음식점,7,0,0,0
20251,인헌동,일식음식점,10,2,0,0
20251,인헌동,양식음식점,6,0,1,1
20251,인헌동,제과점,8,3,1,1
20251,인헌동,패스트푸드점,7,5,0,0
20251,인헌동,치킨전문점,7,10,1,0
20251,인헌동,분식전문점,26,7,1,4
20251,인헌동,호프-간이주점,24,0,0,1
20251,인헌동,커피-음료,40,9,1,1
20251,인헌동,일반교습학원,33,4,0,1
20251,인헌동,외국어학원,3,0,1,1
20251,인헌동,예술학원,17,0,0,1
20251,인헌동,스포츠 강습,14,1,0,0
20251,인헌동,일반의원,24,0,0,0
20251,인헌동,치과의원,11,0,0,0
20251,인헌동,한의원,11,0,0,0
20251,인헌동,동물병원,1,0,0,0
20251,인헌동,변호사사무소,5,0,0,0
20251,인헌동,변리사사무소,2,0,0,0
20251,인헌동,법무사사무소,1,0,0,0
20251,인헌동,기타법무서비스,2,0,0,0
20251,인헌동,세무사사무소,1,0,0,0
20251,인헌동,당구장,8,0,0,0
20251,인헌동,골프연습장,1,0,0,0
20251,인헌동,PC방,2,0,0,0
20251,인헌동,복권방,2,0,0,0
20251,인헌동,통신기기수리,2,0,0,0
20251,인헌동,스포츠클럽,13,1,0,0
20251,인헌동,자동차수리,3,2,0,1
20251,인헌동,자동차미용,3,0,0,0
20251,인헌동,모터사이클수리,1,0,0,0
20251,인헌동,미용실,42,3,2,1
20251,인헌동,네일숍,10,0,0,0
20251,인헌동,피부관리실,25,0,1,1
20251,인헌동,세탁소,19,1,3,1
20251,인헌동,가전제품수리,2,0,0,0
20251,인헌동,부동산중개업,62,0,0,0
20251,인헌동,노래방,12,1,0,0
20251,인헌동,독서실,10,2,0,0
20251,인헌동,녹음실,3,0,1,0
20251,인헌동,사진관,12,0,0,0
20251,인헌동,통번역서비스,4,0,0,0
20251,인헌동,건축물청소,11,0,0,1
20251,인헌동,여행사,2,0,0,0
20251,인헌동,비디오/서적임대,0,0,0,1
20251,인헌동,의류임대,1,0,0,0
20251,인헌동,가정용품임대,2,0,0,1
20251,인헌동,슈퍼마켓,9,4,0,2
20251,인헌동,편의점,6,13,2,0
20251,인헌동,컴퓨터및주변장치판매,9,0,0,0
20251,인헌동,핸드폰,12,0,0,0
20251,인헌동,주류도매,0,0,0,1
20251,인헌동,미곡판매,5,0,0,0
20251,인헌동,육류판매,10,1,0,0
20251,인헌동,수산물판매,4,1,0,0
20251,인헌동,청과상,16,0,0,1
20251,인헌동,반찬가게,9,2,0,1
20251,인헌동,일반의류,42,2,0,3
20251,인헌동,신발,5,0,0,0
20251,인헌동,가방,5,0,0,0
20251,인헌동,안경,3,2,0,0
20251,인헌동,시계및귀금속,6,0,0,0
20251,인헌동,의약품,18,2,0,0
20251,인헌동,의료기기,5,0,0,0
20251,인헌동,서적,2,1,0,0
20251,인헌동,문구,4,1,0,0
20251,인헌동,화장품,12,2,0,0
20251,인헌동,미용재료,4,0,1,0
20251,인헌동,운동/경기용품,1,0,0,0
20251,인헌동,완구,1,0,0,0
20251,인헌동,섬유제품,2,0,0,0
20251,인헌동,화초,2,0,0,0
20251,인헌동,애완동물,9,0,0,0
20251,인헌동,가구,2,0,0,0
20251,인헌동,가전제품,2,0,0,0
20251,인헌동,철물점,7,0,0,0
20251,인헌동,인테리어,8,0,0,0
20251,인헌동,조명용품,6,0,0,0
20251,인헌동,자동차부품,3,0,0,0
20251,인헌동,재생용품 판매점,5,0,0,0
20251,인헌동,예술품,1,0,0,0
20251,인헌동,주유소,1,0,0,0
20251,인헌동,전자상거래업,41,0,0,6
20251,남현동,한식음식점,92,14,3,2
20251,남현동,중식음식점,10,3,0,0
20251,남현동,일식음식점,5,1,0,1
20251,남현동,양식음식점,1,0,0,0
20251,남현동,제과점,4,3,0,0
20251,남현동,패스트푸드점,4,5,1,0
20251,남현동,치킨전문점,5,4,0,0
20251,남현동,분식전문점,17,3,0,2
20251,남현동,호프-간이주점,37,11,0,2
20251,남현동,커피-음료,30,9,2,2
20251,남현동,일반교습학원,26,1,0,1
20251,남현동,외국어학원,1,0,0,0
20251,남현동,예술학원,26,1,0,0
20251,남현동,스포츠 강습,13,0,0,0
20251,남현동,일반의원,21,0,0,0
20251,남현동,치과의원,10,0,0,0
20251,남현동,한의원,8,0,0,0
20251,남현동,동물병원,0,0,0,1
20251,남현동,변호사사무소,3,0,0,0
20251,남현동,변리사사무소,1,0,0,0
20251,남현동,법무사사무소,4,0,0,0
20251,남현동,기타법무서비스,2,0,0,0
20251,남현동,회계사사무소,1,0,0,0
20251,남현동,세무사사무소,11,0,0,0
20251,남현동,당구장,2,0,0,0
20251,남현동,골프연습장,3,2,0,0
20251,남현동,PC방,3,1,0,0
20251,남현동,전자게임장,1,0,0,0
20251,남현동,기타오락장,2,0,0,0
20251,남현동,복권방,3,0,0,0
20251,남현동,스포츠클럽,9,1,0,0
20251,남현동,자동차수리,6,1,0,0
20251,남현동,자동차미용,3,1,0,0
20251,남현동,미용실,29,2,1,1
20251,남현동,네일숍,6,0,0,0
20251,남현동,피부관리실,14,2,0,1
20251,남현동,세탁소,14,4,0,0
20251,남현동,가전제품수리,4,0,0,0
20251,남현동,부동산중개업,41,0,0,0
20251,남현동,여관,18,0,1,0
20251,남현동,게스트하우스,0,0,0,1
20251,남현동,노래방,11,1,1,1
20251,남현동,독서실,4,0,0,1
20251,남현동,사진관,7,0,0,0
20251,남현동,통번역서비스,3,0,0,0
20251,남현동,건축물청소,13,0,0,3
20251,남현동,여행사,9,0,0,0
20251,남현동,의류임대,4,0,0,0
20251,남현동,가정용품임대,1,0,0,0
20251,남현동,슈퍼마켓,8,7,0,0
20251,남현동,편의점,5,11,0,0
20251,남현동,컴퓨터및주변장치판매,11,0,0,0
20251,남현동,핸드폰,8,0,0,0
20251,남현동,미곡판매,2,0,0,0
20251,남현동,육류판매,6,0,0,0
20251,남현동,수산물판매,1,0,0,0
20251,남현동,청과상,5,0,0,1
20251,남현동,반찬가게,11,0,0,0
20251,남현동,일반의류,25,0,0,1
20251,남현동,유아의류,4,0,0,0
20251,남현동,신발,1,0,0,0
20251,남현동,가방,3,0,0,2
20251,남현동,안경,3,2,0,0
20251,남현동,의약품,13,0,0,2
20251,남현동,의료기기,1,0,0,0
20251,남현동,서적,5,0,0,0
20251,남현동,문구,4,0,0,0
20251,남현동,화장품,14,6,0,1
20251,남현동,미용재료,1,0,0,0
20251,남현동,운동/경기용품,4,0,0,0
20251,남현동,완구,3,0,0,0
20251,남현동,화초,5,0,0,0
20251,남현동,애완동물,3,0,0,1
20251,남현동,가구,4,0,0,1
20251,남현동,가전제품,1,0,0,0
20251,남현동,철물점,2,0,0,0
20251,남현동,인테리어,5,0,0,0
20251,남현동,조명용품,10,0,0,0
20251,남현동,자동차부품,5,0,0,0
20251,남현동,모터사이클및부품,2,0,0,0
20251,남현동,재생용품 판매점,3,0,0,0
20251,남현동,예술품,2,0,0,0
20251,남현동,주유소,5,0,0,0
20251,남현동,전자상거래업,30,0,0,4
20251,서원동,한식음식점,133,36,5,8
20251,서원동,중식음식점,13,4,0,2
20251,서원동,일식음식점,14,5,0,0
20251,서원동,양식음식점,8,2,1,1
20251,서원동,제과점,10,6,0,1
20251,서원동,패스트푸드점,10,11,1,3
20251,서원동,치킨전문점,3,9,1,0
20251,서원동,분식전문점,20,7,1,0
20251,서원동,호프-간이주점,84,24,2,6
20251,서원동,커피-음료,36,26,2,2
20251,서원동,일반교습학원,23,0,1,1
20251,서원동,외국어학원,2,0,1,0
20251,서원동,예술학원,17,1,0,0
20251,서원동,스포츠 강습,12,0,1,0
20251,서원동,일반의원,16,0,0,0
20251,서원동,치과의원,11,0,0,0
20251,서원동,한의원,6,0,0,0
20251,서원동,동물병원,2,0,0,0
20251,서원동,변호사사무소,6,0,0,0
20251,서원동,법무사사무소,3,0,0,0
20251,서원동,기타법무서비스,1,0,0,0
20251,서원동,세무사사무소,7,0,0,0
20251,서원동,당구장,10,0,1,1
20251,서원동,골프연습장,1,0,1,1
20251,서원동,PC방,11,0,0,0
20251,서원동,전자게임장,1,1,0,0
20251,서원동,기타오락장,16,4,0,0
20251,서원동,복권방,6,0,0,0
20251,서원동,통신기기수리,1,0,0,0
20251,서원동,스포츠클럽,11,0,0,1
20251,서원동,자동차수리,6,0,0,0
20251,서원동,자동차미용,3,0,0,0
20251,서원동,모터사이클수리,2,0,0,0
20251,서원동,미용실,29,7,0,0
20251,서원동,네일숍,16,0,0,2
20251,서원동,피부관리실,22,2,2,1
20251,서원동,세탁소,12,1,3,1
20251,서원동,부동산중개업,75,0,0,1
20251,서원동,여관,5,0,0,0
20251,서원동,게스트하우스,1,0,0,0
20251,서원동,노래방,16,4,0,2
20251,서원동,독서실,17,0,0,0
20251,서원동,DVD방,6,0,4,0
20251,서원동,녹음실,1,0,0,0
20251,서원동,사진관,9,2,1,0
20251,서원동,통번역서비스,2,0,0,0
20251,서원동,건축물청소,13,0,0,2
20251,서원동,여행사,5,0,0,0
20251,서원동,비디오/서적임대,1,0,0,0
20251,서원동,슈퍼마켓,20,12,0,1
20251,서원동,편의점,7,19,0,0
20251,서원동,컴퓨터및주변장치판매,3,0,0,0
20251,서원동,핸드폰,17,0,0,0
20251,서원동,육류판매,8,0,0,1
20251,서원동,수산물판매,5,0,0,0
20251,서원동,청과상,2,0,0,0
20251,서원동,반찬가게,12,1,0,0
20251,서원동,일반의류,113,0,0,2
20251,서원동,유아의류,1,0,0,0
20251,서원동,신발,18,1,0,0
20251,서원동,가방,6,1,0,0
20251,서원동,안경,4,6,0,0
20251,서원동,시계및귀금속,3,4,0,0
20251,서원동,의약품,17,0,0,0
20251,서원동,의료기기,3,0,0,0
20251,서원동,서적,13,1,0,1
20251,서원동,문구,1,1,0,0
20251,서원동,화장품,16,9,0,0
20251,서원동,미용재료,2,0,0,0
20251,서원동,운동/경기용품,8,0,0,0
20251,서원동,자전거 및 기타운송장비,1,0,0,0
20251,서원동,완구,3,0,1,0
20251,서원동,섬유제품,2,0,0,0
20251,서원동,화초,9,1,0,1
20251,서원동,애완동물,3,0,0,1
20251,서원동,가구,2,0,0,0
20251,서원동,가전제품,2,0,0,0
20251,서원동,철물점,3,0,1,1
20251,서원동,악기,1,0,0,1
20251,서원동,인테리어,8,0,0,0
20251,서원동,조명용품,7,0,0,0
20251,서원동,중고차판매,1,0,0,0
20251,서원동,자동차부품,1,0,0,0
20251,서원동,모터사이클및부품,1,0,0,0
20251,서원동,재생용품 판매점,3,0,0,0
20251,서원동,주유소,1,0,0,0
20251,서원동,전자상거래업,44,0,0,7
20251,신원동,한식음식점,87,10,5,3
20251,신원동,중식음식점,4,0,0,0
20251,신원동,일식음식점,6,0,0,0
20251,신원동,양식음식점,4,1,0,0
20251,신원동,제과점,10,1,0,0
20251,신원동,패스트푸드점,2,2,0,0
20251,신원동,치킨전문점,6,11,1,0
20251,신원동,분식전문점,22,2,1,3
20251,신원동,호프-간이주점,24,1,0,0
20251,신원동,커피-음료,26,4,1,0
20251,신원동,일반교습학원,20,5,0,0
20251,신원동,외국어학원,1,0,0,0
20251,신원동,예술학원,13,0,1,1
20251,신원동,스포츠 강습,8,0,0,0
20251,신원동,일반의원,10,0,0,0
20251,신원동,치과의원,2,0,0,0
20251,신원동,한의원,6,0,0,0
20251,신원동,변호사사무소,1,0,0,0
20251,신원동,기타법무서비스,1,0,0,0
20251,신원동,세무사사무소,16,0,0,0
20251,신원동,당구장,2,0,0,0
20251,신원동,골프연습장,2,1,1,1
20251,신원동,PC방,2,0,0,1
20251,신원동,기타오락장,1,0,0,0
20251,신원동,복권방,4,0,0,0
20251,신원동,통신기기수리,0,0,0,1
20251,신원동,스포츠클럽,3,1,0,0
20251,신원동,자동차수리,5,0,0,0
20251,신원동,자동차미용,1,0,0,0
20251,신원동,미용실,30,3,0,0
20251,신원동,네일숍,14,0,0,2
20251,신원동,피부관리실,14,0,1,0
20251,신원동,세탁소,15,2,0,2
20251,신원동,가전제품수리,6,0,0,0
20251,신원동,부동산중개업,39,0,0,0
20251,신원동,여관,1,0,0,0
20251,신원동,노래방,12,0,0,0
20251,신원동,독서실,6,0,0,0
20251,신원동,녹음실,2,0,0,1
20251,신원동,사진관,6,0,0,0
20251,신원동,통번역서비스,3,0,0,0
20251,신원동,건축물청소,13,0,0,0
20251,신원동,여행사,3,0,0,0
20251,신원동,가정용품임대,1,0,0,0
20251,신원동,슈퍼마켓,17,3,0,0
20251,신원동,편의점,2,6,0,0
20251,신원동,컴퓨터및주변장치판매,3,0,0,0
20251,신원동,핸드폰,7,0,0,2
20251,신원동,주류도매,1,0,0,0
20251,신원동,미곡판매,2,0,0,0
20251,신원동,육류판매,17,0,0,1
20251,신원동,수산물판매,10,1,0,1
20251,신원동,청과상,23,0,1,1
20251,신원동,반찬가게,16,0,3,0
20251,신원동,일반의류,25,0,0,0
20251,신원동,유아의류,1,0,0,0
20251,신원동,신발,2,0,0,0
20251,신원동,가방,1,0,0,0
20251,신원동,안경,2,0,0,0
20251,신원동,시계및귀금속,5,0,0,0
20251,신원동,의약품,8,0,0,0
20251,신원동,의료기기,7,0,0,0
20251,신원동,서적,1,0,0,0
20251,신원동,문구,2,0,0,0
20251,신원동,화장품,5,0,1,0
20251,신원동,미용재료,1,0,0,0
20251,신원동,운동/경기용품,1,0,0,0
20251,신원동,완구,2,0,0,0
20251,신원동,섬유제품,6,0,0,0
20251,신원동,화초,3,0,0,0
20251,신원동,애완동물,7,0,0,0
20251,신원동,가구,1,0,0,0
20251,신원동,가전제품,1,0,0,0
20251,신원동,철물점,4,0,0,0
20251,신원동,인테리어,12,0,0,0
20251,신원동,조명용품,3,0,0,0
20251,신원동,자동차부품,2,0,0,0
20251,신원동,모터사이클및부품,1,0,0,0
20251,신원동,재생용품 판매점,4,0,0,0
20251,신원동,예술품,1,0,0,0
20251,신원동,전자상거래업,33,0,0,6
20251,서림동,한식음식점,69,5,6,6
20251,서림동,중식음식점,7,0,0,0
20251,서림동,일식음식점,6,1,0,1
20251,서림동,양식음식점,3,0,0,1
20251,서림동,제과점,3,1,0,0
20251,서림동,패스트푸드점,5,9,1,0
20251,서림동,치킨전문점,6,9,1,2
20251,서림동,분식전문점,15,4,0,1
20251,서림동,호프-간이주점,11,1,0,1
20251,서림동,커피-음료,32,4,0,3
20251,서림동,일반교습학원,44,3,0,1
20251,서림동,외국어학원,2,0,0,0
20251,서림동,예술학원,7,0,0,1
20251,서림동,스포츠 강습,18,0,0,0
20251,서림동,일반의원,7,0,0,0
20251,서림동,치과의원,5,0,0,0
20251,서림동,한의원,4,0,0,0
20251,서림동,동물병원,3,0,0,0
20251,서림동,변호사사무소,1,0,0,0
20251,서림동,변리사사무소,1,0,0,0
20251,서림동,법무사사무소,2,0,0,0
20251,서림동,기타법무서비스,4,0,0,0
20251,서림동,세무사사무소,1,0,0,0
20251,서림동,당구장,2,0,0,0
20251,서림동,골프연습장,3,0,0,0
20251,서림동,PC방,3,0,0,0
20251,서림동,복권방,4,0,0,0
20251,서림동,스포츠클럽,10,0,0,0
20251,서림동,자동차수리,6,0,0,0
20251,서림동,자동차미용,5,0,0,0
20251,서림동,미용실,22,1,0,3
20251,서림동,네일숍,1,0,0,0
20251,서림동,피부관리실,1,0,0,0
20251,서림동,세탁소,24,1,2,0
20251,서림동,가전제품수리,7,0,0,0
20251,서림동,부동산중개업,67,0,0,0
20251,서림동,게스트하우스,1,0,0,0
20251,서림동,노래방,5,0,1,0
20251,서림동,독서실,19,3,0,0
20251,서림동,녹음실,1,0,0,0
20251,서림동,사진관,7,0,0,0
20251,서림동,통번역서비스,1,0,0,0
20251,서림동,건축물청소,19,0,0,1
20251,서림동,여행사,2,0,0,0
20251,서림동,가정용품임대,3,0,0,0
20251,서림동,슈퍼마켓,12,7,0,0
20251,서림동,편의점,8,16,0,0
20251,서림동,컴퓨터및주변장치판매,9,0,0,0
20251,서림동,핸드폰,3,0,0,0
20251,서림동,주류도매,1,0,0,0
20251,서림동,미곡판매,4,0,0,0
20251,서림동,육류판매,7,0,0,0
20251,서림동,청과상,6,0,0,0
20251,서림동,반찬가게,8,0,0,0
20251,서림동,일반의류,13,0,3,2
20251,서림동,신발,1,0,0,0
20251,서림동,가방,1,0,0,0
20251,서림동,안경,1,0,0,0
20251,서림동,시계및귀금속,1,0,0,0
20251,서림동,의약품,5,2,0,0
20251,서림동,의료기기,2,0,0,0
20251,서림동,서적,6,0,0,0
20251,서림동,문구,4,0,0,0
20251,서림동,화장품,3,0,0,2
20251,서림동,미용재료,3,0,0,0
20251,서림동,운동/경기용품,3,0,0,0
20251,서림동,완구,1,0,0,0
20251,서림동,섬유제품,2,0,0,0
20251,서림동,화초,9,0,1,0
20251,서림동,애완동물,5,0,0,0
20251,서림동,중고가구,1,0,0,0
20251,서림동,가구,6,0,0,0
20251,서림동,가전제품,1,0,0,0
20251,서림동,철물점,2,0,0,0
20251,서림동,악기,1,0,0,0
20251,서림동,인테리어,11,0,0,0
20251,서림동,조명용품,2,0,0,0
20251,서림동,자동차부품,1,0,0,0
20251,서림동,모터사이클및부품,2,0,0,0
20251,서림동,주유소,3,0,0,0
20251,서림동,전자상거래업,39,0,0,6
20251,신사동,한식음식점,103,13,4,4
20251,신사동,중식음식점,13,2,0,3
20251,신사동,일식음식점,8,1,1,0
20251,신사동,양식음식점,7,2,0,1
20251,신사동,제과점,13,4,0,2
20251,신사동,패스트푸드점,4,4,1,0
20251,신사동,치킨전문점,6,9,2,1
20251,신사동,분식전문점,19,3,1,4
20251,신사동,호프-간이주점,32,5,0,0
20251,신사동,커피-음료,45,8,0,3
20251,신사동,일반교습학원,28,5,1,1
20251,신사동,예술학원,22,1,0,0
20251,신사동,스포츠 강습,9,1,0,0
20251,신사동,일반의원,10,0,0,0
20251,신사동,치과의원,9,0,0,0
20251,신사동,한의원,6,0,0,0
20251,신사동,동물병원,1,0,0,0
20251,신사동,변호사사무소,1,0,0,0
20251,신사동,법무사사무소,1,0,0,0
20251,신사동,기타법무서비스,8,0,0,0
20251,신사동,세무사사무소,6,0,0,0
20251,신사동,당구장,7,0,1,2
20251,신사동,PC방,7,0,0,0
20251,신사동,전자게임장,2,0,0,1
20251,신사동,기타오락장,1,0,0,0
20251,신사동,복권방,6,0,0,0
20251,신사동,통신기기수리,1,0,0,0
20251,신사동,스포츠클럽,8,0,0,0
20251,신사동,자동차수리,12,3,0,0
20251,신사동,자동차미용,3,0,0,0
20251,신사동,모터사이클수리,7,0,0,0
20251,신사동,미용실,71,2,0,1
20251,신사동,네일숍,19,0,0,1
20251,신사동,피부관리실,31,0,3,1
20251,신사동,세탁소,30,2,1,1
20251,신사동,가전제품수리,16,0,0,0
20251,신사동,부동산중개업,88,0,0,1
20251,신사동,여관,2,0,0,0
20251,신사동,게스트하우스,3,0,0,1
20251,신사동,노래방,21,1,1,1
20251,신사동,독서실,6,1,2,0
20251,신사동,녹음실,1,0,0,0
20251,신사동,사진관,8,0,0,0
20251,신사동,통번역서비스,2,0,0,0
20251,신사동,건축물청소,11,1,0,1
20251,신사동,여행사,8,0,0,0
20251,신사동,의류임대,1,0,0,0
20251,신사동,슈퍼마켓,21,8,0,0
20251,신사동,편의점,5,24,2,0
20251,신사동,컴퓨터및주변장치판매,4,0,0,0
20251,신사동,핸드폰,13,0,1,0
20251,신사동,주류도매,2,0,0,0
20251,신사동,미곡판매,10,0,0,0
20251,신사동,육류판매,15,0,0,0
20251,신사동,수산물판매,5,0,0,0
20251,신사동,청과상,17,0,0,1
